ID	Education	Income	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	Response	Complain	Country	Customer_Age	Customer_Enrollment_Days	Marital_Status_Mapped	Family_Size	MntTotal	TotalPurchases	Num_Accepted	Campaign_Engagement	Cluster	Cluster Category
1045	Graduation	52117.0	55	112	10	107	30	0	20	2	5	2	4	7	0	0	Spain	59	4443	2	3	279	13	0	Not Engaged	0	Cluster 1
4012	PhD	62220.0	55	799	12	375	16	12	12	5	7	6	5	6	1	0	Germany	52	4448	2	3	1226	23	0	Not Engaged	1	Cluster 2
5529	PhD	64014.0	56	406	0	30	0	0	8	7	8	2	5	7	0	0	Canada	78	3780	2	5	444	22	1	Not Engaged	1	Cluster 2
4001	PhD	64014.0	56	406	0	30	0	0	8	7	8	2	5	7	0	0	Saudi Arabia	78	3780	2	5	444	22	1	Not Engaged	1	Cluster 2
10420	Master	46390.0	56	95	14	64	2	9	38	1	4	2	3	7	0	0	USA	69	3816	1	2	222	10	0	Not Engaged	0	Cluster 1
7723	Graduation	75507.0	56	709	93	374	104	80	80	1	8	6	6	3	0	0	Germany	45	3819	2	2	1440	21	0	Not Engaged	2	Cluster 3
2963	Graduation	75507.0	56	709	93	374	104	80	80	1	8	6	6	3	0	0	Australia	45	3819	2	2	1440	21	0	Not Engaged	2	Cluster 3
10634	Master	59412.0	56	90	67	165	30	43	11	1	4	2	8	3	0	0	Spain	73	3832	2	2	406	15	0	Not Engaged	1	Cluster 2
5180	PhD	50616.0	56	128	0	16	0	1	4	2	4	0	4	7	0	0	Spain	56	3833	1	2	149	10	0	Not Engaged	0	Cluster 1
6866	Master	35924.0	56	8	0	14	2	3	7	1	1	0	3	5	0	0	Saudi Arabia	55	3859	2	4	34	5	0	Not Engaged	0	Cluster 1
1328	2n Cycle	57937.0	56	261	42	144	55	48	133	3	4	4	9	3	0	0	Saudi Arabia	42	3894	2	3	683	20	0	Not Engaged	1	Cluster 2
1139	PhD	73356.0	56	1050	14	322	0	14	112	1	5	11	5	2	1	0	Spain	40	3904	2	2	1512	22	3	Moderately Engaged	2	Cluster 3
4961	Master	21255.0	56	29	0	25	2	2	3	4	2	1	4	4	0	0	Spain	50	3920	2	3	61	11	0	Not Engaged	0	Cluster 1
5177	Master	58494.0	56	298	7	68	4	0	19	2	6	2	6	6	0	0	Saudi Arabia	50	3960	2	3	396	16	0	Not Engaged	1	Cluster 2
2075	Graduation	72460.0	56	377	10	540	80	30	10	1	3	5	7	1	0	0	Saudi Arabia	55	3988	2	2	1047	16	0	Not Engaged	2	Cluster 3
3428	PhD	68682.0	56	919	0	505	99	30	45	1	4	9	10	2	0	0	Spain	33	4027	2	2	1598	24	0	Not Engaged	2	Cluster 3
4500	PhD	68682.0	56	919	0	505	99	30	45	1	4	9	10	2	0	0	Spain	33	4027	2	2	1598	24	0	Not Engaged	2	Cluster 3
7369	Master	36959.0	56	25	6	25	6	0	0	2	2	0	3	8	0	0	Spain	43	4031	2	3	62	7	0	Not Engaged	0	Cluster 1
4381	PhD	46463.0	56	163	2	40	8	11	11	7	3	1	6	6	0	0	Spain	53	4076	2	4	235	17	0	Not Engaged	1	Cluster 2
9964	Graduation	61825.0	56	162	50	100	55	30	27	1	4	2	8	4	0	0	Spain	45	4087	1	2	424	15	0	Not Engaged	1	Cluster 2
1630	Graduation	61825.0	56	162	50	100	55	30	27	1	4	2	8	4	0	0	Spain	45	4087	1	2	424	15	0	Not Engaged	1	Cluster 2
5012	Graduation	28691.0	56	5	4	13	8	0	4	1	1	0	3	8	0	0	Spain	35	4121	2	3	34	5	0	Not Engaged	0	Cluster 1
6918	Graduation	28691.0	56	5	4	13	8	0	4	1	1	0	3	8	0	0	Spain	35	4121	2	3	34	5	0	Not Engaged	0	Cluster 1
7822	Graduation	54058.0	56	198	18	252	32	108	54	2	4	6	8	3	0	0	Spain	48	4151	2	3	662	20	0	Not Engaged	2	Cluster 3
10156	Graduation	84196.0	56	215	63	507	231	31	190	1	8	4	7	3	0	0	Spain	49	4152	1	2	1237	20	0	Not Engaged	2	Cluster 3
3033	Master	38620.0	56	112	17	44	34	22	89	1	2	5	3	3	0	0	Australia	61	4175	2	2	318	11	0	Not Engaged	0	Cluster 1
4119	Master	38620.0	56	112	17	44	34	22	89	1	2	5	3	3	0	0	Germany	61	4175	2	2	318	11	0	Not Engaged	0	Cluster 1
11110	Graduation	3502.0	56	2	1	1	0	0	1	0	0	0	0	14	0	0	India	51	4203	1	2	5	0	0	Not Engaged	0	Cluster 1
332	Graduation	47743.0	56	198	2	43	0	12	20	3	4	1	6	6	0	0	Spain	67	4225	2	3	275	14	1	Not Engaged	0	Cluster 1
737	PhD	80360.0	56	1493	86	454	112	43	43	2	4	4	5	2	0	0	Spain	75	4244	2	2	2231	15	3	Moderately Engaged	2	Cluster 3
10319	Graduation	66303.0	56	1090	12	96	16	12	60	4	3	4	11	8	0	0	Spain	53	4249	2	3	1286	22	1	Not Engaged	1	Cluster 2
2683	Graduation	52413.0	56	295	106	271	75	98	65	4	6	4	12	6	0	0	Canada	55	4273	2	4	910	26	0	Not Engaged	2	Cluster 3
3445	Graduation	60714.0	56	216	162	224	101	92	162	2	7	4	10	5	1	0	Saudi Arabia	68	4289	1	1	957	23	0	Not Engaged	2	Cluster 3
10913	Master	31385.0	56	3	2	12	0	1	9	1	1	0	2	8	1	0	Spain	40	4332	1	2	27	4	1	Not Engaged	0	Cluster 1
4427	2n Cycle	83257.0	56	536	27	590	38	107	67	1	5	10	12	6	1	1	Spain	29	4410	1	1	1365	28	2	Moderately Engaged	2	Cluster 3
8717	PhD	80427.0	56	1149	71	449	69	71	26	1	11	8	8	5	0	0	India	49	4416	2	3	1835	28	0	Not Engaged	2	Cluster 3
2066	Graduation	38823.0	56	70	0	11	2	8	23	1	2	1	3	6	0	0	Spain	75	4429	2	3	114	7	0	Not Engaged	0	Cluster 1
3340	Graduation	42014.0	56	244	15	108	4	15	50	6	7	1	6	8	1	0	Canada	47	4442	2	3	436	20	0	Not Engaged	1	Cluster 2
8685	Graduation	42014.0	56	244	15	108	4	15	50	6	7	1	6	8	1	0	Saudi Arabia	47	4442	2	3	436	20	0	Not Engaged	1	Cluster 2
4149	PhD	76140.0	57	586	66	653	17	0	26	1	5	9	6	2	0	0	Spain	76	3808	2	2	1348	21	0	Not Engaged	2	Cluster 3
8726	2n Cycle	41713.0	57	77	8	44	10	10	25	5	3	1	4	6	0	0	Canada	60	3822	1	3	174	13	0	Not Engaged	0	Cluster 1
2295	PhD	62670.0	57	539	30	92	80	46	38	1	5	3	13	3	0	0	Saudi Arabia	70	3908	2	3	825	22	0	Not Engaged	1	Cluster 2
3283	2n Cycle	70932.0	57	200	193	100	46	185	185	2	6	2	12	3	0	0	Spain	52	3922	2	3	909	22	0	Not Engaged	2	Cluster 3
1915	PhD	78939.0	57	794	115	243	150	0	205	1	8	5	6	3	0	0	Germany	73	3960	2	2	1507	20	0	Not Engaged	2	Cluster 3
800	Graduation	44512.0	57	23	1	6	0	0	2	2	1	0	3	4	0	0	Saudi Arabia	64	4064	2	4	32	6	0	Not Engaged	0	Cluster 1
9166	Graduation	63967.0	57	387	84	141	73	35	162	3	4	4	12	2	0	0	Spain	56	4085	2	3	882	23	0	Not Engaged	2	Cluster 3
5147	Graduation	90842.0	57	774	70	118	182	187	93	1	4	9	13	1	0	0	Spain	76	4096	1	1	1424	27	0	Not Engaged	2	Cluster 3
13	PhD	25358.0	57	19	0	5	0	0	8	2	1	0	3	6	0	0	Saudi Arabia	77	4103	1	2	32	6	0	Not Engaged	0	Cluster 1
8724	Graduation	28567.0	57	11	3	22	2	2	6	2	2	0	3	6	0	0	Spain	42	4138	1	2	46	7	0	Not Engaged	0	Cluster 1
9381	Graduation	66373.0	57	328	9	124	12	24	109	7	4	2	10	3	0	0	Australia	46	4143	2	4	606	23	0	Not Engaged	1	Cluster 2
9384	Graduation	66373.0	57	328	9	124	12	24	109	7	4	2	10	3	0	0	Australia	46	4143	2	4	606	23	0	Not Engaged	1	Cluster 2
3560	Graduation	83844.0	57	901	31	345	75	31	191	1	4	4	11	1	0	0	Germany	72	4174	2	2	1574	20	1	Not Engaged	2	Cluster 3
241	Graduation	83844.0	57	901	31	345	75	31	191	1	4	4	11	1	0	0	Spain	72	4174	2	2	1574	20	1	Not Engaged	2	Cluster 3
7521	Graduation	83844.0	57	901	31	345	75	31	191	1	4	4	11	1	0	0	Canada	72	4174	2	2	1574	20	1	Not Engaged	2	Cluster 3
9799	PhD	83664.0	57	866	21	151	28	21	86	3	2	2	12	5	0	0	Spain	56	4178	1	3	1173	19	0	Not Engaged	1	Cluster 2
5123	Master	27450.0	57	37	12	23	8	11	52	1	2	1	3	7	0	0	Spain	73	4201	2	2	143	7	0	Not Engaged	0	Cluster 1
448	PhD	54880.0	57	308	85	137	102	45	118	2	6	2	11	5	0	0	Spain	46	4246	1	2	795	21	0	Not Engaged	1	Cluster 2
4837	PhD	71322.0	57	753	43	226	69	10	204	2	8	5	13	4	0	0	Spain	59	4259	2	3	1305	28	0	Not Engaged	2	Cluster 3
9365	PhD	60000.0	57	1048	0	217	0	0	12	5	11	3	5	6	0	0	Spain	48	4315	1	2	1277	24	0	Not Engaged	1	Cluster 2
8932	Master	65176.0	57	960	28	183	220	70	70	4	9	6	6	6	0	0	Saudi Arabia	55	4369	2	3	1531	25	0	Not Engaged	2	Cluster 3
7055	PhD	61010.0	57	888	0	57	0	0	76	2	8	5	11	5	0	0	Canada	72	4389	2	3	1021	26	0	Not Engaged	1	Cluster 2
3537	Graduation	31089.0	57	31	3	31	2	8	4	3	3	0	4	8	0	0	Spain	43	4442	2	3	79	10	0	Not Engaged	0	Cluster 1
9081	Graduation	20518.0	58	4	1	6	4	1	9	1	1	1	2	5	0	0	Spain	36	3803	1	2	25	5	0	Not Engaged	0	Cluster 1
4988	PhD	34469.0	58	19	6	20	0	5	12	3	1	1	4	4	0	0	Saudi Arabia	76	3817	2	4	62	9	0	Not Engaged	0	Cluster 1
1050	Graduation	28332.0	58	14	10	13	4	15	9	1	2	1	4	2	0	0	Germany	72	3821	2	2	65	8	0	Not Engaged	0	Cluster 1
5610	Graduation	33456.0	58	7	3	10	8	1	7	2	1	0	3	7	0	0	India	59	3830	2	4	36	6	0	Not Engaged	0	Cluster 1
3526	PhD	38443.0	58	32	0	5	0	0	1	2	1	0	3	7	0	0	Spain	56	3914	2	4	38	6	0	Not Engaged	0	Cluster 1
5136	Graduation	65333.0	58	654	7	92	0	15	30	7	9	4	8	6	0	0	Canada	51	3924	1	2	798	28	2	Moderately Engaged	1	Cluster 2
1411	Graduation	82623.0	58	204	34	204	172	153	173	1	2	9	4	1	0	0	Spain	72	3992	1	1	940	16	0	Not Engaged	2	Cluster 3
701	Graduation	73691.0	58	707	21	250	85	43	73	2	6	2	8	2	0	0	Spain	53	3996	2	3	1179	18	1	Not Engaged	2	Cluster 3
6203	Graduation	74485.0	58	499	149	815	173	49	49	1	6	7	12	3	0	0	Spain	77	4070	2	2	1734	26	0	Not Engaged	2	Cluster 3
7192	Graduation	65748.0	58	172	73	93	95	78	34	2	2	4	10	1	0	1	Spain	69	4201	2	3	545	18	0	Not Engaged	2	Cluster 3
5181	Basic	24367.0	58	2	4	2	0	11	5	1	1	0	2	9	0	0	Spain	42	4227	1	2	24	4	0	Not Engaged	0	Cluster 1
9220	Graduation	91700.0	58	576	172	961	125	115	19	1	8	6	5	3	1	0	Spain	53	4289	1	1	1968	20	0	Not Engaged	2	Cluster 3
7734	Graduation	79244.0	58	471	102	125	212	61	245	1	4	10	7	1	1	0	Australia	31	4318	1	1	1216	22	2	Moderately Engaged	2	Cluster 3
10446	PhD	82017.0	58	184	23	446	30	23	23	1	5	4	7	2	1	0	Canada	67	4360	2	2	729	17	3	Moderately Engaged	2	Cluster 3
5524	Graduation	58138.0	58	635	88	546	172	88	88	3	8	10	4	7	1	0	USA	67	4424	1	1	1617	25	0	Not Engaged	2	Cluster 3
3830	Master	59354.0	59	295	21	78	39	13	13	1	4	4	7	3	0	0	Canada	71	3827	2	4	459	16	0	Not Engaged	1	Cluster 2
5186	PhD	58482.0	59	576	7	115	19	7	7	2	7	4	9	6	0	0	Canada	69	3870	2	3	731	22	1	Not Engaged	1	Cluster 2
8514	Graduation	29478.0	59	8	0	7	3	1	1	1	1	0	3	6	0	0	Spain	48	3924	2	3	20	5	0	Not Engaged	0	Cluster 1
7165	Graduation	64474.0	59	381	35	172	56	86	93	2	8	2	10	5	0	0	Spain	52	4011	2	3	823	22	0	Not Engaged	1	Cluster 2
10236	Master	31160.0	59	16	3	25	6	1	13	2	2	0	3	8	0	0	Saudi Arabia	49	4047	1	2	64	7	0	Not Engaged	0	Cluster 1
2392	Graduation	40321.0	59	44	4	21	6	0	27	2	3	0	3	7	0	0	Spain	52	4096	2	4	102	8	0	Not Engaged	0	Cluster 1
1920	Graduation	40321.0	59	44	4	21	6	0	27	2	3	0	3	7	0	0	Spain	52	4096	2	4	102	8	0	Not Engaged	0	Cluster 1
3673	Graduation	55239.0	59	371	17	238	23	24	106	3	7	5	11	5	0	0	Saudi Arabia	53	4111	1	2	779	26	0	Not Engaged	1	Cluster 2
1453	PhD	57513.0	59	735	40	183	52	20	30	2	9	3	13	6	0	0	Spain	81	4119	1	1	1060	27	0	Not Engaged	1	Cluster 2
4518	Graduation	85693.0	59	386	172	183	185	132	111	2	9	5	11	5	0	0	Canada	45	4196	2	3	1169	27	0	Not Engaged	2	Cluster 3
8969	Graduation	71855.0	59	548	31	422	0	112	28	4	5	5	11	3	0	0	Saudi Arabia	47	4290	2	3	1141	25	0	Not Engaged	2	Cluster 3
387	Basic	7500.0	59	6	16	11	11	1	16	1	2	0	3	8	0	0	USA	48	4354	2	2	61	6	0	Not Engaged	0	Cluster 1
1079	PhD	71969.0	59	1000	0	76	0	0	10	3	3	4	9	8	0	0	India	53	4382	2	3	1086	19	1	Not Engaged	1	Cluster 2
164	PhD	28973.0	59	206	0	46	3	2	12	2	5	1	5	8	0	0	Spain	47	4385	2	2	269	13	0	Not Engaged	0	Cluster 1
3434	Graduation	80872.0	60	483	72	567	94	12	108	1	4	4	10	1	0	0	Spain	73	3809	1	1	1336	19	0	Not Engaged	2	Cluster 3
5721	PhD	84117.0	60	611	76	749	59	45	26	1	7	10	6	2	0	0	Canada	68	3810	2	2	1566	24	1	Not Engaged	2	Cluster 3
8418	2n Cycle	38741.0	60	7	10	17	8	6	13	2	2	0	3	7	0	0	Germany	66	3852	1	3	61	7	0	Not Engaged	0	Cluster 1
5300	Master	38961.0	60	19	7	19	0	1	24	1	2	1	2	7	0	0	Spain	51	3942	2	3	70	6	0	Not Engaged	0	Cluster 1
10424	Graduation	75922.0	60	265	138	553	224	23	92	1	4	4	9	1	0	0	Saudi Arabia	56	3963	1	1	1295	18	0	Not Engaged	2	Cluster 3
11171	Master	56962.0	60	292	3	77	10	3	26	7	6	3	5	7	0	0	Australia	59	4022	2	5	411	21	0	Not Engaged	1	Cluster 2
1600	Master	56962.0	60	292	3	77	10	3	26	7	6	3	5	7	0	0	Saudi Arabia	59	4022	2	5	411	21	0	Not Engaged	1	Cluster 2
7851	Graduation	70165.0	60	161	0	253	199	191	122	1	3	7	11	1	0	0	Spain	75	4041	1	1	926	22	0	Not Engaged	2	Cluster 3
10701	Graduation	65308.0	60	713	0	264	120	80	34	1	7	8	12	4	0	0	USA	51	4052	2	2	1211	28	2	Moderately Engaged	2	Cluster 3
891	Master	29298.0	60	6	0	2	2	0	1	1	1	0	2	5	0	0	Spain	73	4056	2	4	11	4	0	Not Engaged	0	Cluster 1
6912	PhD	63246.0	60	593	30	91	29	22	7	1	6	3	12	4	0	0	Spain	57	4074	2	4	772	22	0	Not Engaged	1	Cluster 2
5967	Graduation	33402.0	60	26	2	19	10	5	8	3	2	1	3	8	0	0	Germany	72	4107	2	4	70	9	0	Not Engaged	0	Cluster 1
2109	Graduation	96843.0	60	448	71	951	40	17	17	1	6	11	10	2	1	0	Spain	34	4193	1	1	1544	28	1	Not Engaged	2	Cluster 3
6292	PhD	82333.0	60	1311	0	359	46	89	17	1	4	3	10	2	1	0	Germany	38	4217	2	2	1822	18	1	Not Engaged	2	Cluster 3
8537	Graduation	72643.0	60	526	80	553	123	94	53	1	3	10	7	2	1	0	Spain	75	4248	1	1	1429	21	1	Not Engaged	2	Cluster 3
9576	PhD	32313.0	60	86	4	56	2	4	7	3	4	0	4	9	0	0	Spain	42	4264	2	3	159	11	0	Not Engaged	0	Cluster 1
5935	Master	55284.0	60	547	7	140	0	7	63	3	7	5	8	5	0	0	India	68	4313	1	2	764	23	0	Not Engaged	1	Cluster 2
10264	Graduation	15287.0	60	1	2	8	4	3	13	2	1	1	2	7	1	0	Saudi Arabia	45	4388	1	2	31	6	1	Not Engaged	0	Cluster 1
234	Graduation	15287.0	60	1	2	8	4	3	13	2	1	1	2	7	1	0	Spain	45	4388	1	2	31	6	1	Not Engaged	0	Cluster 1
3202	PhD	51563.0	60	1166	0	48	0	0	36	1	4	4	10	8	0	0	Saudi Arabia	37	4397	2	2	1250	19	2	Moderately Engaged	1	Cluster 2
1103	Master	81929.0	60	1486	55	278	49	0	185	2	4	4	10	6	1	0	Australia	48	4399	2	3	2053	20	2	Moderately Engaged	2	Cluster 3
610	PhD	53593.0	60	349	4	78	6	0	43	8	7	2	6	8	0	0	Australia	71	4452	2	4	480	23	0	Not Engaged	1	Cluster 2
4480	Master	60432.0	61	365	3	15	4	3	11	5	7	2	5	6	0	0	Saudi Arabia	51	3873	2	3	401	19	0	Not Engaged	1	Cluster 2
10660	Master	66726.0	61	349	7	35	0	0	47	3	8	2	4	7	0	0	Spain	67	3929	2	4	438	17	1	Not Engaged	1	Cluster 2
9353	Graduation	62450.0	61	515	47	267	62	66	38	2	5	5	4	3	0	0	India	65	3935	1	2	995	16	1	Not Engaged	2	Cluster 3
4120	2n Cycle	49514.0	61	88	39	78	58	13	93	2	6	1	4	7	0	0	India	49	3955	1	2	369	13	0	Not Engaged	0	Cluster 1
2836	PhD	43269.0	61	10	1	7	0	0	1	1	1	0	2	8	0	0	Germany	52	4047	2	3	19	4	0	Not Engaged	0	Cluster 1
9579	PhD	33762.0	61	53	1	34	2	0	16	3	2	2	2	8	0	0	Canada	65	4118	2	5	106	9	0	Not Engaged	0	Cluster 1
5841	Graduation	60894.0	61	606	7	155	10	0	54	5	10	3	8	7	0	0	Spain	58	4127	2	3	832	26	0	Not Engaged	1	Cluster 2
3174	Graduation	87771.0	61	1492	38	287	50	57	33	1	5	10	4	6	1	0	Spain	65	4164	2	3	1957	20	4	Highly Engaged	2	Cluster 3
5536	Graduation	87771.0	61	1492	38	287	50	57	33	1	5	10	4	6	1	0	Canada	65	4164	2	3	1957	20	4	Highly Engaged	2	Cluster 3
2061	Graduation	50737.0	61	78	0	11	0	0	10	1	2	0	4	6	0	0	Spain	69	4175	2	3	99	7	1	Not Engaged	0	Cluster 1
8477	Graduation	26150.0	61	5	1	13	3	5	1	1	1	0	3	7	0	0	Spain	68	4236	1	4	28	5	0	Not Engaged	0	Cluster 1
640	Graduation	57304.0	61	356	80	329	138	17	106	2	7	6	10	5	0	0	Spain	73	4236	2	3	1026	25	0	Not Engaged	2	Cluster 3
3828	Graduation	71107.0	61	533	10	217	198	174	195	2	7	6	13	4	0	0	Spain	73	4258	2	3	1327	28	0	Not Engaged	2	Cluster 3
4093	Master	53253.0	61	216	9	57	20	9	125	7	4	3	5	5	0	0	Canada	49	4264	2	4	436	19	0	Not Engaged	1	Cluster 2
8624	Graduation	81320.0	61	183	33	493	59	103	57	1	4	3	10	2	0	0	Saudi Arabia	66	4269	2	2	928	18	0	Not Engaged	2	Cluster 3
2802	2n Cycle	87000.0	61	196	25	607	67	17	49	1	4	6	7	2	0	0	Australia	32	4322	2	2	961	18	0	Not Engaged	2	Cluster 3
368	Graduation	40049.0	61	91	65	52	10	44	28	3	3	2	6	5	0	0	India	50	4338	2	3	290	14	0	Not Engaged	0	Cluster 1
3599	Graduation	63684.0	61	575	80	428	208	93	80	3	8	4	8	5	0	0	Spain	54	4341	2	3	1464	23	0	Not Engaged	2	Cluster 3
3389	Graduation	69016.0	61	726	53	363	123	107	161	4	8	9	13	5	0	0	Spain	54	4345	2	3	1533	34	0	Not Engaged	2	Cluster 3
10710	Graduation	7500.0	61	5	2	3	3	0	5	1	1	0	2	8	0	0	Spain	45	4430	2	3	18	4	0	Not Engaged	0	Cluster 1
7118	Graduation	73803.0	61	833	80	363	52	26	174	2	9	5	6	6	1	0	Canada	67	4458	2	3	1528	22	1	Not Engaged	2	Cluster 3
4937	2n Cycle	46094.0	62	12	2	20	3	2	5	1	1	0	3	7	0	0	Spain	51	3780	2	4	44	5	0	Not Engaged	0	Cluster 1
1127	PhD	85844.0	62	938	19	843	25	95	38	1	6	6	7	2	0	0	Spain	51	3792	2	2	1958	20	1	Not Engaged	2	Cluster 3
833	Master	38452.0	62	56	0	14	0	0	2	3	3	0	3	7	0	0	Spain	69	3852	2	4	72	9	0	Not Engaged	0	Cluster 1
3565	Master	38452.0	62	56	0	14	0	0	2	3	3	0	3	7	0	0	Spain	69	3852	2	4	72	9	0	Not Engaged	0	Cluster 1
6086	Graduation	80395.0	62	445	25	706	80	76	48	1	6	5	12	2	0	0	Australia	69	3979	2	2	1380	24	1	Not Engaged	2	Cluster 3
1763	Graduation	87679.0	62	1259	172	815	97	148	33	1	7	11	10	4	1	0	Canada	36	4098	2	2	2524	29	3	Moderately Engaged	2	Cluster 3
4697	Master	35416.0	62	248	3	81	4	3	51	3	7	1	5	8	0	0	Saudi Arabia	75	4142	1	1	390	16	0	Not Engaged	1	Cluster 2
182	PhD	44124.0	62	284	0	55	0	6	52	4	6	2	5	8	0	0	Spain	78	4175	2	3	397	17	0	Not Engaged	1	Cluster 2
1165	PhD	50729.0	62	239	13	143	45	4	52	9	6	2	7	6	0	0	Saudi Arabia	66	4184	1	3	496	24	0	Not Engaged	1	Cluster 2
5386	Graduation	94384.0	62	1111	24	790	160	45	172	0	5	8	5	2	1	0	Saudi Arabia	71	4243	2	2	2302	18	3	Moderately Engaged	2	Cluster 3
6024	Graduation	94384.0	62	1111	24	790	160	45	172	0	5	8	5	2	1	0	Spain	71	4243	2	2	2302	18	3	Moderately Engaged	2	Cluster 3
2678	Graduation	34412.0	62	52	12	50	4	36	55	3	5	0	3	9	0	0	Australia	34	4262	1	2	209	11	0	Not Engaged	0	Cluster 1
5790	Graduation	31158.0	62	25	6	16	20	0	5	2	2	0	3	8	0	0	Spain	39	4279	2	3	72	7	0	Not Engaged	0	Cluster 1
236	Graduation	34838.0	62	28	23	29	29	14	47	3	2	1	4	6	0	0	Canada	73	4287	2	4	170	10	0	Not Engaged	0	Cluster 1
6001	Graduation	56775.0	62	614	35	160	58	35	35	2	5	8	10	5	0	0	Spain	45	4304	2	3	937	25	0	Not Engaged	1	Cluster 2
6250	PhD	54356.0	62	710	15	30	20	0	0	3	11	2	8	8	1	0	Spain	75	4348	1	2	775	24	0	Not Engaged	1	Cluster 2
1168	PhD	72159.0	62	322	53	899	34	40	53	1	4	6	10	2	0	0	Spain	46	4369	2	2	1401	21	0	Not Engaged	2	Cluster 3
10749	Graduation	8028.0	62	73	18	66	7	12	2	15	0	1	0	19	0	0	Spain	33	4410	1	1	178	16	0	Not Engaged	0	Cluster 1
2926	Master	55951.0	62	1241	0	80	0	13	40	3	3	6	11	8	0	0	Saudi Arabia	72	4436	2	3	1374	23	2	Moderately Engaged	1	Cluster 2
716	PhD	67911.0	63	529	0	356	63	28	0	3	6	7	11	3	0	0	Spain	75	3799	2	3	976	27	0	Not Engaged	1	Cluster 2
6544	PhD	67911.0	63	529	0	356	63	28	0	3	6	7	11	3	0	0	Germany	75	3799	2	3	976	27	0	Not Engaged	1	Cluster 2
4298	PhD	20427.0	63	5	0	4	0	0	1	1	1	0	2	8	0	0	Spain	51	3858	2	3	10	4	0	Not Engaged	0	Cluster 1
5823	PhD	32303.0	63	35	0	2	0	0	2	2	1	0	4	5	0	0	India	54	3874	1	2	39	7	0	Not Engaged	0	Cluster 1
8375	PhD	55954.0	63	447	0	28	0	0	43	3	8	2	6	7	0	0	Australia	56	3879	2	3	518	19	0	Not Engaged	1	Cluster 2
5723	PhD	49187.0	63	81	1	31	2	1	0	1	1	1	5	2	0	0	Spain	48	3930	2	3	116	8	0	Not Engaged	0	Cluster 1
5763	Master	49854.0	63	123	17	171	39	0	30	5	6	2	5	6	0	0	Canada	52	3992	2	3	380	18	0	Not Engaged	1	Cluster 2
8727	Graduation	63693.0	63	587	43	337	42	87	54	3	11	6	9	6	0	0	Saudi Arabia	46	4019	1	2	1150	29	0	Not Engaged	2	Cluster 3
3056	Graduation	63693.0	63	587	43	337	42	87	54	3	11	6	9	6	0	0	Saudi Arabia	46	4019	1	2	1150	29	0	Not Engaged	2	Cluster 3
8442	Master	19510.0	63	9	0	7	3	4	7	2	1	0	3	7	0	0	Canada	39	4059	2	4	30	6	0	Not Engaged	0	Cluster 1
3712	Graduation	52332.0	63	212	5	33	7	0	2	1	3	2	6	4	0	0	India	65	4066	1	1	259	12	1	Not Engaged	0	Cluster 1
10722	Graduation	55593.0	63	293	8	124	11	4	106	2	6	6	3	6	0	0	India	51	4073	2	3	546	17	1	Not Engaged	1	Cluster 2
2406	Graduation	54591.0	63	376	4	94	12	9	24	3	6	2	8	5	0	0	Australia	75	4089	2	3	519	19	0	Not Engaged	1	Cluster 2
7313	2n Cycle	74859.0	63	570	73	614	133	102	73	1	6	5	11	3	0	0	Canada	75	4152	1	1	1565	23	1	Not Engaged	2	Cluster 3
2656	Graduation	40851.0	63	23	1	7	0	4	24	1	1	1	2	7	0	0	Canada	53	4254	1	3	59	5	0	Not Engaged	0	Cluster 1
1993	PhD	58607.0	63	867	0	86	0	0	19	3	2	3	9	8	0	0	USA	75	4314	2	3	972	17	1	Not Engaged	1	Cluster 2
4136	Basic	7500.0	63	10	17	18	8	26	40	4	3	2	2	9	0	0	Spain	32	4334	1	2	119	11	0	Not Engaged	0	Cluster 1
2928	PhD	52614.0	63	789	0	142	12	9	38	2	2	4	8	8	0	0	Spain	49	4336	1	2	990	16	0	Not Engaged	1	Cluster 2
2920	PhD	52614.0	63	789	0	142	12	9	38	2	2	4	8	8	0	0	Mexico	49	4336	1	2	990	16	0	Not Engaged	1	Cluster 2
6661	Graduation	67445.0	63	757	80	217	29	80	11	5	9	6	12	6	0	0	Spain	50	4447	2	3	1174	32	0	Not Engaged	1	Cluster 2
5462	Graduation	67445.0	63	757	80	217	29	80	11	5	9	6	12	6	0	0	India	50	4447	2	3	1174	32	0	Not Engaged	1	Cluster 2
10897	Graduation	67445.0	63	757	80	217	29	80	11	5	9	6	12	6	0	0	Australia	50	4447	2	3	1174	32	0	Not Engaged	1	Cluster 2
10542	PhD	36778.0	63	29	4	34	2	4	4	3	3	0	3	9	0	0	Spain	56	4454	2	4	77	9	0	Not Engaged	0	Cluster 1
5756	Graduation	39453.0	64	46	0	7	0	0	2	2	2	0	3	6	0	0	Spain	41	3848	2	3	55	7	0	Not Engaged	0	Cluster 1
3570	PhD	42731.0	64	159	2	51	6	2	24	3	4	1	5	5	0	0	Saudi Arabia	55	4012	2	3	244	13	0	Not Engaged	0	Cluster 1
1072	PhD	40760.0	64	70	0	17	0	0	6	2	2	1	3	6	0	0	Canada	59	4064	1	2	93	8	0	Not Engaged	0	Cluster 1
9606	PhD	69969.0	64	882	29	514	38	29	44	1	4	2	6	3	1	0	Spain	59	4067	2	2	1536	13	2	Moderately Engaged	2	Cluster 3
